person_as_time,img,term,category,score
2019-01-06,Person5_30,cloudSign|eyeball|partyFavor|pinkCandle|sign|lavenderDie,label|label|label|label|label|label,cloudSign:0.29041;eyeball:0.36603;partyFavor:0.2557;pinkCandle:0.43925;sign:0.6157600000000001;lavenderDie:0.55465
2019-01-06,Person5_31,birdCall|pumpkinNotes|yellowBalloon|blueSunglasses,label|label|label|label,birdCall:0.34323000000000004;pumpkinNotes:0.55709;yellowBalloon:0.34106;blueSunglasses:0.28386999999999996
2019-01-06,Person5_32,birdCall|eyeball|pinkCandle|redWhistle|sign|blueSunglasses,label|label|label|label|label|label,birdCall:0.61074;eyeball:0.25392;pinkCandle:0.25293000000000004;redWhistle:0.29503;sign:0.52888;blueSunglasses:0.28699
2019-01-06,Person5_33,birdCall|eyeball|pinkCandle|sign|blueSunglasses,label|label|label|label|label,birdCall:0.66718;eyeball:0.33166;pinkCandle:0.26258000000000004;sign:0.5076;blueSunglasses:0.30557
2019-01-06,Person5_34,cloudSign|pinkCandle|sign,label|label|label,cloudSign:0.28110999999999997;pinkCandle:0.26143;sign:0.28957
2019-01-06,Person5_35,cloudSign|eyeball|pumpkinNotes|trophy|blueSunglasses|hairClip|lavenderDie|stickerBox,label|label|label|label|label|label|label|label,cloudSign:0.30186999999999997;eyeball:0.3731;pumpkinNotes:0.35423000000000004;trophy:0.25856999999999997;blueSunglasses:0.2687;hairClip:0.26597;lavenderDie:0.28163;stickerBox:0.42822
2019-01-06,Person5_36,birdCall|cloudSign|cupcakePaper|partyFavor|pinkCandle|sign|stickerBox,label|label|label|label|label|label|label,birdCall:0.42616000000000004;cloudSign:0.32926;cupcakePaper:0.2929;partyFavor:0.30879;pinkCandle:0.3876;sign:0.6060399999999999;stickerBox:0.26643
2019-01-06,Person5_37,birdCall|canadaPencil|cloudSign|eyeball|pinkCandle|redWhistle|sign|blueSunglasses|yellowBag,label|label|label|label|label|label|label|label|label,birdCall:0.30944;canadaPencil:0.29002;cloudSign:0.33366;eyeball:0.33;pinkCandle:0.48202;redWhistle:0.28893;sign:0.51899;blueSunglasses:0.30224;yellowBag:0.3123
2019-01-06,Person5_38,cloudSign|pinkCandle|pumpkinNotes|redWhistle|blueSunglasses,label|label|label|label|label,cloudSign:0.36867;pinkCandle:0.3315;pumpkinNotes:0.27645;redWhistle:0.35477;blueSunglasses:0.27074000000000004
2019-01-06,Person5_39,canadaPencil|metalKey|pinkCandle|pumpkinNotes|sign|blueSunglasses,label|label|label|label|label|label,canadaPencil:0.25155;metalKey:0.2552;pinkCandle:0.3434;pumpkinNotes:0.3027;sign:0.31344;blueSunglasses:0.29033000000000003
2019-01-06,Person5_4,eyeball|partyFavor|pinkCandle|sign,label|label|label|label,eyeball:0.35805;partyFavor:0.34875;pinkCandle:0.28515;sign:0.34676999999999997
2019-01-06,Person5_40,cloudSign|eyeball|pinkCandle|trophy|lavenderDie,label|label|label|label|label,cloudSign:0.25421;eyeball:0.37184;pinkCandle:0.25732;trophy:0.29516;lavenderDie:0.58002
2019-01-06,Person5_41,cloudSign|eyeball|pinkCandle|pumpkinNotes,label|label|label|label,cloudSign:0.26082;eyeball:0.3663;pinkCandle:0.32525;pumpkinNotes:0.32691
2019-01-06,Person5_42,cloudSign|eyeball|redWhistle|blueSunglasses|lavenderDie,label|label|label|label|label,cloudSign:0.25773;eyeball:0.42651000000000006;redWhistle:0.27626999999999996;blueSunglasses:0.29072;lavenderDie:0.34776999999999997
2019-01-06,Person5_43,birdCall|lavenderDie|yellowBag,label|label|label,birdCall:0.28454;lavenderDie:0.4467;yellowBag:0.30376
2019-01-06,Person5_5,eyeball|pinkCandle|sign,label|label|label,eyeball:0.26313000000000003;pinkCandle:0.31566;sign:0.43026000000000003
2019-01-06,Person5_6,birdCall|eyeball|sign,label|label|label,birdCall:0.40187;eyeball:0.30441;sign:0.37738
2019-01-06,Person5_7,cloudSign|pumpkinNotes|redWhistle|blueSunglasses,label|label|label|label,cloudSign:0.40531;pumpkinNotes:0.39216;redWhistle:0.2897;blueSunglasses:0.28324
2019-01-06,Person5_8,birdCall|canadaPencil|cloudSign|pinkCandle|pumpkinNotes|blueSunglasses|stickerBox,label|label|label|label|label|label|label,birdCall:0.27954;canadaPencil:0.34444;cloudSign:0.34807;pinkCandle:0.29417;pumpkinNotes:0.32519000000000003;blueSunglasses:0.34936999999999996;stickerBox:0.40676
2019-01-06,Person5_9,cloudSign|pumpkinNotes|blueSunglasses,label|label|label,cloudSign:0.36173;pumpkinNotes:0.37703000000000003;blueSunglasses:0.32491
2019-01-07,Person6_1,cloudSign|eyeball|pinkCandle|pumpkinNotes,label|label|label|label,cloudSign:0.47722;eyeball:0.29706;pinkCandle:0.30828;pumpkinNotes:0.36041999999999996
2019-01-07,Person6_10,birdCall|cloudSign|pumpkinNotes|redWhistle|stickerBox,label|label|label|label|label,birdCall:0.42533999999999994;cloudSign:0.27276999999999996;pumpkinNotes:0.30741;redWhistle:0.25167;stickerBox:0.34635
2019-01-07,Person6_11,cloudSign|redWhistle,label|label,cloudSign:0.34066;redWhistle:0.71432
2019-01-07,Person6_12,cloudSign|eyeball|pinkCandle|pumpkinNotes|redWhistle|blueSunglasses|yellowBag,label|label|label|label|label|label|label,cloudSign:0.39187;eyeball:0.49633999999999995;pinkCandle:0.3234;pumpkinNotes:0.26823;redWhistle:0.8395299999999999;blueSunglasses:0.3121;yellowBag:0.25399
2019-01-07,Person6_13,cloudSign|eyeball|pinkCandle|sign,label|label|label|label,cloudSign:0.26086;eyeball:0.28974;pinkCandle:0.33981999999999996;sign:0.4828
2019-01-07,Person6_14,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|redWhistle|sign|stickerBox,label|label|label|label|label|label|label|label,birdCall:0.38899;cloudSign:0.29846999999999996;eyeball:0.55233;pinkCandle:0.34731999999999996;pumpkinNotes:0.4656;redWhistle:0.60497;sign:0.27434000000000003;stickerBox:0.49568
2019-01-07,Person6_15,canadaPencil|cupcakePaper|eyeball|pinkCandle|redWhistle|blueSunglasses|lavenderDie,label|label|label|label|label|label|label,canadaPencil:0.26037;cupcakePaper:0.25822;eyeball:0.3571;pinkCandle:0.27253;redWhistle:0.44004;blueSunglasses:0.26128;lavenderDie:0.38095
2019-01-07,Person6_16,canadaPencil|eyeball|metalKey|pinkCandle|trophy|blueSunglasses|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label|label|label,canadaPencil:0.30754000000000004;eyeball:0.35719;metalKey:0.25774;pinkCandle:0.28686999999999996;trophy:0.25129;blueSunglasses:0.39064;hairClip:0.35753;lavenderDie:0.30959000000000003;yellowBag:0.27716999999999997
2019-01-07,Person6_17,cloudSign|eyeball|pinkCandle|sign,label|label|label|label,cloudSign:0.30073;eyeball:0.30167;pinkCandle:0.5260199999999999;sign:0.47838
2019-01-07,Person6_18,birdCall|cloudSign|eyeball|blueSunglasses|hairClip|stickerBox|yellowBag,label|label|label|label|label|label|label,birdCall:0.43671000000000004;cloudSign:0.30611;eyeball:0.4079;blueSunglasses:0.32974000000000003;hairClip:0.30103;stickerBox:0.25795999999999997;yellowBag:0.26779000000000003
2019-01-07,Person6_19,birdCall|cloudSign|pinkCandle|pumpkinNotes|sign|hairClip,label|label|label|label|label|label,birdCall:0.34843;cloudSign:0.37385999999999997;pinkCandle:0.30288000000000004;pumpkinNotes:0.41498;sign:0.55011;hairClip:0.46829
2019-01-07,Person6_2,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|redWhistle|hairClip,label|label|label|label|label|label|label,birdCall:0.30943000000000004;cloudSign:0.28678000000000003;eyeball:0.30044;pinkCandle:0.25261999999999996;pumpkinNotes:0.2752;redWhistle:0.78605;hairClip:0.25224
2019-01-07,Person6_20,birdCall|cloudSign|eyeball|pumpkinNotes|sign|trophy|hairClip,label|label|label|label|label|label|label,birdCall:0.36466;cloudSign:0.28749;eyeball:0.30413;pumpkinNotes:0.32338;sign:0.40709;trophy:0.37121;hairClip:0.25739
2019-01-07,Person6_21,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|redWhistle|trophy|yellowBalloon|blueSunglasses|hairClip|yellowBag,label|label|label|label|label|label|label|label|label|label|label,birdCall:0.30735;cloudSign:0.32228;eyeball:0.28417;pinkCandle:0.37173;pumpkinNotes:0.55032;redWhistle:0.28852;trophy:0.43683999999999995;yellowBalloon:0.67832;blueSunglasses:0.32696;hairClip:0.2678;yellowBag:0.50154
2019-01-07,Person6_22,birdCall|canadaPencil|cloudSign|eyeball|pinkCandle|redWhistle|yellowBag,label|label|label|label|label|label|label,birdCall:0.47683000000000003;canadaPencil:0.26585;cloudSign:0.29006;eyeball:0.5078699999999999;pinkCandle:0.25276;redWhistle:0.78085;yellowBag:0.2988
2019-01-07,Person6_23,birdCall|cloudSign|eyeball|pumpkinNotes|trophy|blueSunglasses,label|label|label|label|label|label,birdCall:0.54172;cloudSign:0.31698000000000004;eyeball:0.25845;pumpkinNotes:0.31242;trophy:0.36072;blueSunglasses:0.34519
2019-01-07,Person6_24,cupcakePaper|pumpkinNotes|yellowBag,label|label|label,cupcakePaper:0.3162;pumpkinNotes:0.26509;yellowBag:0.46126000000000006
2019-01-07,Person6_25,birdCall|cloudSign|sign|blueSunglasses,label|label|label|label,birdCall:0.41202;cloudSign:0.33552;sign:0.25035;blueSunglasses:0.37875
2019-01-07,Person6_26,cloudSign|eyeball|metalKey|pinkCandle|pumpkinNotes|yellowBag,label|label|label|label|label|label,cloudSign:0.3316;eyeball:0.25340999999999997;metalKey:0.40881;pinkCandle:0.37035999999999997;pumpkinNotes:0.33018000000000003;yellowBag:0.40389
2019-01-07,Person6_27,birdCall|cloudSign|pinkCandle|sign|hairClip,label|label|label|label|label,birdCall:0.31065;cloudSign:0.28315;pinkCandle:0.44075;sign:0.50354;hairClip:0.27214
2019-01-07,Person6_28,cloudSign|metalKey|pinkCandle|pumpkinNotes|sign|hairClip,label|label|label|label|label|label,cloudSign:0.25261999999999996;metalKey:0.35789;pinkCandle:0.3096;pumpkinNotes:0.49454;sign:0.54684;hairClip:0.33778
2019-01-07,Person6_29,eyeball|sign|lavenderDie,label|label|label,eyeball:0.27266;sign:0.4276;lavenderDie:0.38029
2019-01-07,Person6_3,birdCall|pinkCandle|pumpkinNotes|redWhistle|sign|blueSunglasses|stickerBox,label|label|label|label|label|label|label,birdCall:0.41233000000000003;pinkCandle:0.26077;pumpkinNotes:0.35805;redWhistle:0.47118999999999994;sign:0.45919;blueSunglasses:0.36232;stickerBox:0.4044
2019-01-07,Person6_30,birdCall|cloudSign|eyeball|partyFavor|sign|lavenderDie,label|label|label|label|label|label,birdCall:0.29894;cloudSign:0.3949;eyeball:0.305;partyFavor:0.38627;sign:0.27915;lavenderDie:0.36356
2019-01-07,Person6_4,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|blueSunglasses|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label|label|label,birdCall:0.28039000000000003;cloudSign:0.38627;eyeball:0.40324;pinkCandle:0.27713000000000004;pumpkinNotes:0.38974000000000003;blueSunglasses:0.34342;hairClip:0.68471;lavenderDie:0.25611999999999996;yellowBag:0.31461
2019-01-07,Person6_5,birdCall|cloudSign|eyeball|metalKey|trophy|yellowBag,label|label|label|label|label|label,birdCall:0.41075;cloudSign:0.31506;eyeball:0.39416999999999996;metalKey:0.25619000000000003;trophy:0.25403000000000003;yellowBag:0.36972
2019-01-07,Person6_6,yellowBag,label,yellowBag:0.40902
2019-01-07,Person6_7,eyeball|yellowBag,label|label,eyeball:0.31501;yellowBag:0.26526
2019-01-07,Person6_8,birdCall|cloudSign|eyeball|metalKey|sign|blueSunglasses|yellowBag,label|label|label|label|label|label|label,birdCall:0.33528;cloudSign:0.26182;eyeball:0.34548;metalKey:0.25161;sign:0.36949;blueSunglasses:0.25054;yellowBag:0.29197
2019-01-07,Person6_9,cloudSign|eyeball|pinkCandle|sign|blueSunglasses|hairClip|lavenderDie,label|label|label|label|label|label|label,cloudSign:0.39309;eyeball:0.28245;pinkCandle:0.42695;sign:0.5008;blueSunglasses:0.29475;hairClip:0.32177;lavenderDie:0.28361
2019-01-08,Person7_1,birdCall|cloudSign|eyeball|metalKey|pinkCandle|sign,label|label|label|label|label|label,birdCall:0.30644;cloudSign:0.43995;eyeball:0.33147;metalKey:0.4164;pinkCandle:0.47135;sign:0.29959
2019-01-08,Person7_10,cloudSign|eyeball|redWhistle|sign|yellowBag,label|label|label|label|label,cloudSign:0.30111;eyeball:0.27698;redWhistle:0.85849;sign:0.45202;yellowBag:0.27005999999999997
2019-01-08,Person7_11,cloudSign|cupcakePaper|eyeball|metalKey,label|label|label|label,cloudSign:0.25851999999999997;cupcakePaper:0.33448;eyeball:0.25366;metalKey:0.25625
2019-01-08,Person7_12,birdCall|cloudSign|eyeball|metalKey|pinkCandle|pumpkinNotes|sign|blueSunglasses|hairClip|lavenderDie|stickerBox,label|label|label|label|label|label|label|label|label|label|label,birdCall:0.5139100000000001;cloudSign:0.47202;eyeball:0.36177;metalKey:0.43701999999999996;pinkCandle:0.3613;pumpkinNotes:0.303;sign:0.30175;blueSunglasses:0.40226;hairClip:0.31451999999999997;lavenderDie:0.31108;stickerBox:0.41453999999999996
2019-01-08,Person7_13,cloudSign|cupcakePaper|partyFavor|sign|hairClip,label|label|label|label|label,cloudSign:0.37114;cupcakePaper:0.27655;partyFavor:0.25878;sign:0.38128;hairClip:0.26673
2019-01-08,Person7_14,birdCall|canadaPencil|cloudSign|eyeball|metalKey|sign|blueSunglasses,label|label|label|label|label|label|label,birdCall:0.2983;canadaPencil:0.4634;cloudSign:0.3325;eyeball:0.46066999999999997;metalKey:0.5523899999999999;sign:0.39274000000000003;blueSunglasses:0.43353
2019-01-08,Person7_15,cloudSign|sign,label|label,cloudSign:0.29424;sign:0.47526999999999997
2019-01-08,Person7_16,sign|lavenderDie,label|label,sign:0.6425;lavenderDie:0.65381
2019-01-08,Person7_17,birdCall|cloudSign|eyeball|metalKey|pinkCandle|redWhistle|sign|blueSunglasses|yellowBag,label|label|label|label|label|label|label|label|label,birdCall:0.30303;cloudSign:0.37483;eyeball:0.31658000000000003;metalKey:0.2887;pinkCandle:0.33394;redWhistle:0.46812;sign:0.6197699999999999;blueSunglasses:0.28049;yellowBag:0.2911
2019-01-08,Person7_2,cloudSign|eyeball|pinkCandle|redWhistle|sign|blueSunglasses|hairClip,label|label|label|label|label|label|label,cloudSign:0.25952;eyeball:0.35864;pinkCandle:0.26411;redWhistle:0.44333;sign:0.4489;blueSunglasses:0.25253000000000003;hairClip:0.66699
2019-01-08,Person7_3,eyeball|sign|silverStraw|lavenderDie,label|label|label|label,eyeball:0.26256999999999997;sign:0.43138000000000004;silverStraw:0.41321;lavenderDie:0.71409
2019-01-08,Person7_4,cloudSign|eyeball|metalKey|sign|blueSunglasses|yellowBag,label|label|label|label|label|label,cloudSign:0.25658000000000003;eyeball:0.25179;metalKey:0.46651000000000004;sign:0.6358199999999999;blueSunglasses:0.46863;yellowBag:0.26185
2019-01-08,Person7_5,cupcakePaper|eyeball|sign|blueSunglasses,label|label|label|label,cupcakePaper:0.38669000000000003;eyeball:0.3249;sign:0.28844000000000003;blueSunglasses:0.60701
2019-01-08,Person7_6,cloudSign|cupcakePaper|sign,label|label|label,cloudSign:0.34545;cupcakePaper:0.25863;sign:0.30106
2019-01-08,Person7_7,cupcakePaper|paperPlate|pumpkinNotes|yellowBalloon|blueSunglasses,label|label|label|label|label,cupcakePaper:0.32101;paperPlate:0.35425;pumpkinNotes:0.36627;yellowBalloon:0.41339;blueSunglasses:0.28058
2019-01-08,Person7_8,birdCall|eyeball|metalKey|pumpkinNotes|yellowBalloon|blueSunglasses|hairClip|lavenderDie|yellowBag,label|label|label|label|label|label|label|label|label,birdCall:0.25797;eyeball:0.4634;metalKey:0.2853;pumpkinNotes:0.44059;yellowBalloon:0.48466000000000004;blueSunglasses:0.61751;hairClip:0.2699;lavenderDie:0.33343;yellowBag:0.64344
2019-01-08,Person7_9,birdCall|cloudSign|cupcakePaper|eyeball|metalKey|pumpkinNotes|redWhistle|sign|blueSunglasses|hairClip,label|label|label|label|label|label|label|label|label|label,birdCall:0.45133;cloudSign:0.31538;cupcakePaper:0.32465;eyeball:0.4596;metalKey:0.42981;pumpkinNotes:0.30380999999999997;redWhistle:0.74119;sign:0.40034000000000003;blueSunglasses:0.47317;hairClip:0.34428000000000003
2019-01-09,Person8_1,birdCall|cloudSign|eyeball|pinkCandle|pumpkinNotes|sign|stickerBox,label|label|label|label|label|label|label,birdCall:0.41391000000000006;cloudSign:0.31365;eyeball:0.50581;pinkCandle:0.30198;pumpkinNotes:0.26006999999999997;sign:0.44243999999999994;stickerBox:0.39729000000000003
2019-01-09,Person8_2,cloudSign|eyeball|metalKey|lavenderDie|yellowBag,label|label|label|label|label,cloudSign:0.35598;eyeball:0.30844;metalKey:0.44808000000000003;lavenderDie:0.37172;yellowBag:0.29272
2019-01-09,Person8_3,cloudSign|sign|yellowBag,label|label|label,cloudSign:0.36335;sign:0.52252;yellowBag:0.32228
2019-01-09,Person8_4,birdCall|eyeball|silverStraw|blueSunglasses,label|label|label|label,birdCall:0.34215999999999996;eyeball:0.36217;silverStraw:0.29586;blueSunglasses:0.30577
2019-01-09,Person8_5,birdCall|pumpkinNotes|stickerBox,label|label|label,birdCall:0.3452;pumpkinNotes:0.6723899999999999;stickerBox:0.34312
2019-01-09,Person8_6,birdCall|pinkCandle|sign,label|label|label,birdCall:0.27816;pinkCandle:0.27507;sign:0.37825
2019-01-09,Person8_7,birdCall|cloudSign|eyeball|pinkCandle|sign,label|label|label|label|label,birdCall:0.65342;cloudSign:0.34822;eyeball:0.25895999999999997;pinkCandle:0.35919;sign:0.39155
2019-01-09,Person8_8,metalKey|sign,label|label,metalKey:0.28354;sign:0.38416
2019-01-09,Person8_9,eyeball|metalKey|pinkCandle|sign,label|label|label|label,eyeball:0.3309;metalKey:0.50478;pinkCandle:0.30106;sign:0.38831
2019-01-10,Person9_1,birdCall|cloudSign|cupcakePaper|eyeball|pumpkinNotes|blueSunglasses|lavenderDie|stickerBox,label|label|label|label|label|label|label|label,birdCall:0.43198000000000003;cloudSign:0.35588000000000003;cupcakePaper:0.29248;eyeball:0.29631;pumpkinNotes:0.55476;blueSunglasses:0.2865;lavenderDie:0.26953;stickerBox:0.8143600000000001
2019-01-10,Person9_10,eyeball|pumpkinNotes|sign|blueSunglasses,label|label|label|label,eyeball:0.25376;pumpkinNotes:0.27595;sign:0.3451;blueSunglasses:0.37861
2019-01-10,Person9_11,cloudSign|eyeball|metalKey|pinkCandle|sign|yellowBag,label|label|label|label|label|label,cloudSign:0.31064;eyeball:0.45028;metalKey:0.30572;pinkCandle:0.47533000000000003;sign:0.30365;yellowBag:0.32456999999999997
2019-01-10,Person9_12,pumpkinNotes|yellowBag,label|label,pumpkinNotes:0.59004;yellowBag:0.25382
2019-01-10,Person9_13,birdCall|cloudSign|pumpkinNotes|blueSunglasses,label|label|label|label,birdCall:0.29251;cloudSign:0.28379;pumpkinNotes:0.32199;blueSunglasses:0.2603
2019-01-10,Person9_14,birdCall|cloudSign|blueSunglasses|hairClip,label|label|label|label,birdCall:0.25522;cloudSign:0.28126;blueSunglasses:0.30125;hairClip:0.33884000000000003
2019-01-10,Person9_15,birdCall|blueSunglasses|lavenderDie|yellowBag,label|label|label|label,birdCall:0.35289;blueSunglasses:0.26091;lavenderDie:0.29967;yellowBag:0.5405800000000001
2019-01-10,Person9_16,canadaPencil|eyeball|pumpkinNotes|blueSunglasses|hairClip,label|label|label|label|label,canadaPencil:0.27613000000000004;eyeball:0.35816;pumpkinNotes:0.27675;blueSunglasses:0.54266;hairClip:0.36489
2019-01-10,Person9_17,pinkCandle|redWhistle|yellowBalloon|lavenderDie|yellowBag,label|label|label|label|label,pinkCandle:0.27096;redWhistle:0.5494899999999999;yellowBalloon:0.25336;lavenderDie:0.32342;yellowBag:0.41853999999999997
2019-01-10,Person9_18,redWhistle|lavenderDie|yellowBag,label|label|label,redWhistle:0.32866999999999996;lavenderDie:0.5576;yellowBag:0.46161
2019-01-10,Person9_19,lavenderDie|yellowBag,label|label,lavenderDie:0.4818;yellowBag:0.38786
2019-01-10,Person9_2,canadaPencil|cloudSign|eyeball|metalKey|pinkCandle|sign|blueSunglasses|hairClip|yellowBag,label|label|label|label|label|label|label|label|label,canadaPencil:0.42595;cloudSign:0.25419;eyeball:0.30348;metalKey:0.6644399999999999;pinkCandle:0.35491;sign:0.38661;blueSunglasses:0.38188;hairClip:0.46597;yellowBag:0.31834
2019-01-10,Person9_20,birdCall|cloudSign|eyeball|metalKey|redWhistle|blueSunglasses,label|label|label|label|label|label,birdCall:0.25251999999999997;cloudSign:0.34499;eyeball:0.25687;metalKey:0.2645;redWhistle:0.31121;blueSunglasses:0.3175
2019-01-10,Person9_21,birdCall|pinkCandle,label|label,birdCall:0.37179;pinkCandle:0.25904
