id,P53KO-O1,p53KO-O2,p53KO-O-CAS1,p53KO-O-CAS2,p53KO-O-RAS1,p53KO-O-RAS2,WT-O1,WT-O2,pc_P53KO-O1,pc_p53KO-O2,pc_p53KO-O-CAS1,pc_p53KO-O-CAS2,pc_p53KO-O-RAS1,pc_p53KO-O-RAS2,pc_WT-O1,pc_WT-O2,logFC,logCPM,PValue,FDR
chr2_Tspan18,69,88,39,29,165,113,87,71,89.70857509,91.62093155,29.47067583,25.22018093,91.92362191,105.6823966,126.6802589,105.1182661,1.722182486,0.361684073,5.12E-07,3.73E-06
chr3_Tspan2,125,162,902,846,117,62,40,50,162.5012722,168.6622231,678.7016082,738.1989245,65.69458599,57.91135636,58.96996031,73.18152512,-2.096151831,1.974839688,4.86E-13,7.47E-12
chr9_Tspan3,443,537,1619,1702,896,384,184,198,575.5355356,559.1158382,1218.134089,1485.165295,502.2423798,358.8196578,269.1730596,291.4479661,-1.252318859,3.346810682,5.23E-06,3.19E-05
chr10_Tspan31,11035,11587,8228,8070,29224,21391,13647,11470,14336.94988,12064.00183,6192.350394,7041.169736,16347.94403,19996.81736,19943.04237,16896.12398,0.996370356,7.75961562,0.000215688,0.000972409
chr7_Tspan32,145,201,488,425,258,83,6,4,188.6137733,209.2497547,367.2441085,370.8093951,145.9314417,77.36245989,8.593474094,6.13314254,-0.890584234,1.442965585,0.001648192,0.005997207
chr6_Tspan33,257,286,423,395,1346,998,841,952,333.7036408,297.8067761,318.2069398,344.6955729,752.289667,933.0458244,1229.494759,1401.903739,-0.070391737,3.428467761,0.809263109,1
chr7_Tspan4,7087,5907,5820,5406,9621,6950,2289,1853,9206.965227,6150.264405,4380.125495,4716.783273,5381.590173,6497.081408,3344.467999,2730.225087,0.755389133,6.348642084,0.004894397,0.015844851
chr3_Tspan5,63,83,207,213,82,64,38,18,81.96344663,86.40820817,155.4990284,185.9773329,45.26801947,59.91421495,54.29703897,27.71570235,-1.018248179,0.477735515,0.000766581,0.003042695
chrX_Tspan6,28,59,87,89,64,50,24,16,37.04272355,61.33830738,65.23347134,77.7615168,35.24363846,46.82005686,34.53093868,24.16510242,-0.529358004,-0.36367453,0.105887689,0.220141531
chrX_Tspan7,703,978,1175,1303,1312,1107,666,638,913.6318868,1018.22815,883.8809845,1137.08736,732.8898006,1035.003069,973.2089999,939.9415407,-0.064776118,3.87668982,0.811808343,1
chr10_Tspan8,54,61,471,394,67,83,46,22,70.0357784,63.53407757,354.5178118,343.7267739,35.96896549,77.84208363,65.88384239,33.70413084,-2.385784069,1.059019212,1.16E-14,2.06E-13
chr6_Tspan9,841,1044,1432,1395,3121,2130,1723,2038,1092.689458,1086.978384,1077.525012,1217.236632,1745.512218,1991.222988,2518.588229,3001.441288,-0.074204496,4.721040275,0.784993599,1
chr15_Tspo,4696,3971,4909,5257,10247,6762,4127,3344,6100.474165,4134.570153,3694.235008,4586.915808,5732.072532,6321.291417,6030.499539,4926.496165,0.305533267,6.318104931,0.253311483,0.447265443
chr17_Tspo2,28,29,23,31,7,4,0,0,36.19310833,30.22444473,16.93595811,27.23766575,3.893176017,3.730508935,1.39E-17,1.39E-17,0.587788161,-1.96296311,0.13799249,0.2727371
chr10_Tspyl1,1016,1520,2344,2069,1969,1176,1152,1154,1320.453494,1582.515883,1764.091784,1805.209141,1101.475881,1099.341431,1683.590212,1699.869659,-0.297938169,4.534705079,0.268400569,0.464839364
chrX_Tspyl2,1886,2404,1907,1066,1689,622,371,348,2450.470849,2502.951197,1436.01994,929.6963719,946.3737764,581.2413473,542.0360652,512.8299461,1.065855153,4.251582682,8.55E-05,0.000418731
chr2_Tspyl3,79,123,648,604,108,63,24,14,103.036095,128.0142511,487.5473673,527.0477522,60.43755111,58.87929533,34.36123223,21.36819596,-2.13157447,1.493402267,5.22E-13,7.98E-12
chr10_Tspyl4,81,109,410,333,199,107,388,432,105.3915038,113.4726704,308.6567714,290.4793842,111.5685956,99.97851619,567.4198656,636.0041185,-1.451520352,2.09076283,8.71E-07,6.09E-06
chr15_Tspyl5,12,28,20,20,63,83,20,24,16.12151259,29.08132259,14.9289806,17.49419169,33.6376404,77.86171865,29.54801294,35.09060597,0.491428423,-0.942277307,0.296037664,0.50407048
chr11_Tsr1,2453,2881,2884,2570,4672,3556,2809,3299,3186.971394,2999.609979,2170.492296,2242.339593,2612.841952,3324.328862,4105.636516,4858.938891,0.487381394,5.614148059,0.069485736,0.154774248
chrX_Tsr2,563,705,800,771,1515,1089,689,681,731.5142844,734.0218403,601.8878412,672.7861111,846.9239779,1018.099827,1006.923004,1003.177365,0.201318473,3.66954394,0.461570475,0.715244346
chr12_Tssc1,439,493,886,791,1187,898,825,762,570.1784908,513.3261442,666.7452389,690.1664486,663.2836867,839.5731358,1205.448456,1122.718061,-0.324844755,3.591117669,0.236178211,0.425041556
chr7_Tssc4,1343,1241,2262,1689,1653,914,767,747,1744.270733,1292.171658,1702.678297,1473.50739,924.9418454,854.3829755,1120.862955,1100.445994,-0.065246698,4.29611569,0.810507591,1
chr16_Tssk1,2,0,18,10,24,4,2,10,2.442740493,0.011160747,13.76853797,8.595450227,14.33931562,3.612441931,3.645573394,13.86199734,-3.15171223,-2.712430261,0.000216185,0.000973739
chr16_Tssk2,0,0,0,5,1,0,0,0,1.39E-17,1.39E-17,0,4.519060449,0.579775926,0,1.39E-17,1.39E-17,-4.178120929,-4.642205093,0.067821941,0.151522611
chr4_Tssk3,0,2,8,0,2,0,0,0,0.068482259,2.067468923,6.413143072,0,1.211984239,0,1.39E-17,1.39E-17,-1.387351111,-4.302453011,0.196035377,0.364095323
chr14_Tssk4,19,35,61,38,30,19,11,0,25.10321304,36.38812331,46.25129919,32.9652038,16.66931548,17.76786929,14.86465991,0.589021837,-0.360428816,-1.286036771,0.347153784,0.572728126
chr15_Tssk5,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr8_Tssk6,26,32,127,110,34,4,14,8,33.78953483,33.32269081,95.55655386,95.96707471,20.37767721,3.568391658,19.95224323,12.3347049,-1.510640094,-0.610184535,8.98E-06,5.27E-05
chr15_Tst,9100,8205,3880,4089,21709,16916,19191,12248,11822.5455,8542.834113,2919.811766,3567.822503,12143.67913,15813.53036,28044.03069,18043.01094,1.65030851,7.598251634,1.67E-09,1.70E-08
chr15_Tsta3,1483,1295,1598,1307,2308,1414,1307,1360,1926.041201,1348.409862,1202.769498,1140.295729,1291.040124,1321.840487,1910.231218,2003.181246,0.482474653,4.544005693,0.073662527,0.162633521
chr1_Tstd1,2434,1676,907,838,2670,1781,964,1271,3161.110445,1745.153947,682.4907169,731.205182,1493.28391,1664.959853,1409.728253,1871.265859,1.794700639,4.615215535,8.97E-11,1.08E-09
chr4_Tstd2,832,1159,1389,1208,2425,1717,918,873,1081.240071,1206.677953,1045.361277,1053.97449,1356.040907,1605.159991,1341.45352,1286.126624,0.12418394,4.262346645,0.6472917,0.89013817
chrX_Tsx,2,0,0,0,1,1,2,0,2.442740493,0.011160747,1.39E-17,1.39E-17,0.480853326,0.936309855,2.706416761,0.124484714,3.428248309,-4.63262404,0.504205375,0.736850985
chr17_Ttbk1,4,19,7,2,55,12,36,7,5.822874892,19.68626301,5.474812953,1.636130433,32.13551246,11.0278331,50.48087697,12.067349,1.819128724,-1.805085237,0.004306456,0.014111789
chr2_Ttbk2,133,289,495,345,667,385,210,351,173.8137414,300.7512882,372.893208,300.8195115,373.2085053,359.883844,308.4297831,515.3911435,-0.502943485,2.385140404,0.073282341,0.161923709
chr11_Ttc1,942,1134,1303,1424,2456,1543,883,938,1223.84845,1180.691995,980.2404544,1242.646453,1373.755363,1442.444149,1290.668268,1381.49865,0.113379029,4.28224286,0.675978237,0.918778584
chr9_Ttc12,36,47,79,61,99,50,12,14,46.8565866,48.93008321,59.57519623,53.14054229,55.71335605,46.6804455,17.74827669,20.47529371,-0.235230289,-0.470846472,0.516645175,0.751731573
chr8_Ttc13,1312,1405,1939,1597,2286,1502,1100,1145,1704.317888,1462.881032,1459.402544,1393.326351,1278.512911,1404.137853,1607.724293,1686.481751,0.150676428,4.527403806,0.576011519,0.814787949
chr3_Ttc14,1829,3100,4875,2682,3780,1592,767,794,2377.009156,3227.513569,3669.851251,2339.635527,2115.726602,1488.068206,1121.062352,1169.472595,-0.100591379,5.074042051,0.70755189,0.950750533
chr2_Ttc16,56,46,89,78,99,65,21,24,72.17172237,47.97380974,66.94172135,68.05493608,55.13747412,60.79006766,30.94050123,35.16514959,-0.173998899,-0.180334814,0.631610675,0.873723577
chr2_Ttc17,754,1030,1275,1096,2620,1838,1087,1307,979.8563909,1072.373929,959.5826571,956.2440374,1465.156475,1718.268789,1589.192527,1924.612973,0.099285937,4.357656959,0.715406453,0.958939568
chr14_Ttc18,0,2,5,4,7,1,3,2,0.068482259,2.067468923,3.757381004,3.470097613,4.229462639,0.88519881,4.307299483,3.092498801,-1.562751877,-3.786499135,0.124145928,0.25178562
chr11_Ttc19,839,936,910,828,1906,1309,774,736,1089.86125,974.563781,684.7751436,722.4662144,1065.795617,1223.738671,1131.014036,1084.322603,0.552645983,3.939295824,0.042016396,0.101756071
chr9_Ttc21a,0,2,5,0,1,1,3,0,0.068482259,2.067468923,4.007420278,0,0.480853326,0.936309855,4.041528392,0.183412947,-0.743709116,-4.28873413,0.695192065,0.937709837
chr2_Ttc21b,129,191,356,435,341,217,152,236,167.9425834,198.8214387,267.3516882,379.834156,190.5509775,202.8769341,223.4257134,346.2839175,-0.817322745,1.935070687,0.004031793,0.013329349
chr4_Ttc22,8,4,6,14,2,2,0,2,10.05297317,4.209311989,4.13155236,12.43633902,0.997749136,1.878849463,0.122176426,2.721424077,-0.217887428,-3.33020691,0.875940393,1
chr7_Ttc23,2619,3356,1412,1124,3024,1995,2547,1732,3402.838316,3494.136066,1062.829392,980.6042679,1691.354048,1865.006027,3720.910044,2552.543737,1.754784293,5.171432855,1.97E-10,2.28E-09
chr15_Ttc23l,0,0,2,2,0,0,0,0,1.39E-17,1.39E-17,1.467886858,1.741792583,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-3.86767866,-4.778522783,0.256308063,0.447265443
chr3_Ttc24,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_Ttc25,14,12,20,14,16,4,20,7,17.94376498,12.53101992,15.16287803,12.13685729,9.45288519,3.658529344,28.12667132,11.34359979,0.141482219,-2.122012467,0.832157277,1
chr6_Ttc26,2,24,36,46,64,27,20,16,3.401256807,24.84111034,26.68878163,40.33990972,36.38391947,25.14374038,28.97040316,23.89786467,-1.182299908,-1.174117094,0.003439433,0.011556717
chr17_Ttc27,551,470,726,757,1319,904,578,622,715.1078607,489.4536545,546.0611584,660.6430686,737.423799,845.1352232,844.9827509,915.9847784,-0.003210049,3.468868884,0.995889935,1
chr5_Ttc28,36,91,131,116,177,83,49,69,47.74179758,94.60580308,98.53519076,101.2186999,99.59888728,77.4945647,72.42613193,100.8298853,-0.479235778,0.450990825,0.121288715,0.247181015
chr8_Ttc29,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr16_Ttc3,654,951,1373,1236,2612,1604,916,936,850.0592715,990.1037143,1033.258338,1078.436141,1461.097557,1499.457335,1338.767487,1378.68457,-0.198338604,4.211621499,0.464262144,0.718605469
chr2_Ttc30a1,161,176,368,351,180,144,129,174,208.9528987,183.2816762,276.7790721,306.3235225,99.90808465,134.7277071,189.4096194,255.4247973,-0.572486949,1.678371409,0.045059838,0.107962499
chr2_Ttc30a2,16,63,57,57,55,45,95,125,21.94298824,65.41291556,42.70853106,49.81259615,30.15138473,42.15644854,139.6137486,183.3672704,-0.06231195,0.11130086,0.854745477,1
chr2_Ttc30b,160,224,283,323,527,435,305,275,208.123953,233.1934588,212.5256176,282.048353,293.8431378,406.7884801,445.4634478,405.4204312,-0.163138761,2.260619384,0.566813972,0.805491984
chr12_Ttc32,1924,1520,1178,1321,2168,1704,793,767,2498.790517,1582.6981,886.1202095,1152.802822,1211.954325,1593.057593,1158.83627,1129.92956,1.001059114,4.430264522,0.000226692,0.001017742
chr15_Ttc33,990,948,1123,1152,1130,852,537,725,1285.715234,987.1007682,844.8764184,1005.267023,631.4076572,796.5696692,785.7701438,1066.934778,0.296588666,3.831569986,0.273229639,0.471680127
chr4_Ttc34,0,0,0,0,4,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,2.47586178,0,1.39E-17,1.39E-17,0,-4.789605144,1,1
chr9_Ttc36,30764,22805,13972,15416,55513,42244,34687,29835,39969.225,23743.85531,10515.22504,13450.65308,31054.53214,39490.62874,50690.73875,43948.02663,1.410589381,8.923877443,2.06E-07,1.60E-06
chr13_Ttc37,265,435,320,221,745,466,480,758,344.8680082,452.8316223,241.1849888,192.6291971,416.5993752,435.6406601,702.9238499,1115.014575,0.878578188,2.901139624,0.001827802,0.006571512
chr15_Ttc38,2135,2732,2112,2067,6001,4423,4430,4837,2773.994494,2844.451245,1589.300574,1803.560472,3356.41362,4134.80195,6474.310363,7124.695184,0.727668677,5.852935145,0.006932177,0.021452982
chr4_Ttc39a,233,252,317,308,195,96,15,22,302.4666576,262.4144079,238.3673232,268.8211037,109.5575829,89.66290755,22.47062974,31.88480975,0.154873561,1.377252,0.581803397,0.820814522
chr4_Ttc39b,1492,2198,2346,1719,3582,2500,1144,1248,1938.870722,2288.428177,1765.933289,1499.665458,2003.336574,2337.117137,1672.179024,1838.041306,0.372388793,4.882827909,0.166199815,0.318608757
chr18_Ttc39c,11136,12463,3797,3064,23985,17659,25262,16599,14468.31718,12976.04132,2857.818142,2673.261893,13417.10188,16508.07358,36916.22059,24452.02532,2.310791523,7.898778408,1.48E-16,3.11E-15
chr17_Ttc39d,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr4_Ttc4,1209,1371,1783,1487,2477,1421,1022,969,1570.619973,1427.464962,1341.970445,1297.363038,1385.791957,1328.353322,1493.427601,1427.54684,0.183720526,4.438006779,0.495666104,0.736850985
chr14_Ttc5,471,601,1689,1287,1016,533,325,297,612.0217457,625.7355685,1271.385949,1122.781917,568.7484896,498.193702,474.7319316,437.7863547,-0.951729987,3.43770877,0.000499452,0.002064728
chr17_Ttc7,1879,2810,2559,2093,4230,2746,2167,1847,2441.715933,2925.614744,1926.043164,1826.078835,2366.06943,2567.047931,3166.354616,2721.216989,0.51652628,5.259797297,0.054695422,0.127137728
chr12_Ttc7b,744,918,1300,1308,1698,1114,712,684,966.6485823,955.7937014,978.123186,1141.359192,949.5778224,1041.426906,1040.441871,1007.691279,-0.140718831,3.958947395,0.604215752,0.844110165
chr12_Ttc8,153,212,372,298,604,396,244,244,199.0085085,220.7024394,280.0792096,259.930717,337.5816272,370.224496,356.6412522,359.4308517,-0.363159346,2.203544423,0.201618226,0.372422954
chr12_Ttc9,0,2,28,28,8,0,2,0,0.068482259,2.067468923,20.92827268,24.48581924,4.983922027,0,2.706416761,0.124484714,-4.165675107,-2.741911895,7.72E-09,7.34E-08
chr7_Ttc9b,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr19_Ttc9c,879,1215,2261,1903,2028,1275,644,763,1142.289233,1264.985308,1701.709103,1660.330527,1134.320074,1191.912762,941.7415855,1123.351528,-0.481820675,4.289880542,0.074216888,0.163670356
chr2_Ttf1,473,754,817,668,1090,652,422,557,615.0743204,784.9682435,614.9677961,582.7701073,609.7369302,609.4966948,617.6319464,819.5560797,0.225462734,3.33809881,0.410509436,0.652182219
chr3_Ttf2,125,276,852,768,487,304,193,259,163.4382333,287.2130414,641.139347,670.1076916,272.2776475,284.198455,282.9691549,380.5991149,-1.537338882,2.530422444,5.31E-08,4.51E-07
chr2_Tti1,291,510,906,691,1216,747,602,670,378.77721,530.899257,682.0747002,602.7758283,680.1414597,698.3169297,880.1640183,986.5753161,-0.497283114,3.387487374,0.069829604,0.155486393
chr8_Tti2,981,1198,1406,1210,1648,1103,679,628,1274.550279,1247.322194,1058.174543,1055.709864,921.5449968,1031.153354,992.0918111,925.3274553,0.254510662,4.032595579,0.34647762,0.571932016
chr9_Ttk,51,66,721,633,87,30,6,0,66.34047671,68.71283485,542.5915192,552.2964162,49.70236252,27.88867137,8.072947776,0.348295916,-3.016798338,1.394198953,2.66E-22,8.45E-21
chr2_Ttl,330,458,264,218,778,471,343,358,428.9958169,476.8256489,198.7424813,190.1577715,435.1596828,440.2998347,501.4535343,527.2155451,1.219335038,2.620597138,1.62E-05,9.08E-05
chr15_Ttll1,75,111,220,264,317,230,185,135,97.7510673,115.5330655,165.0461638,230.6083137,176.7580089,215.0870037,269.491538,199.777399,-0.888335608,1.510648967,0.002617483,0.009077765
chr4_Ttll10,0,6,4,11,21,11,4,6,0.192364696,6.196298011,2.668613087,9.79952055,11.83703135,10.25701101,6.08819154,8.649456386,-0.80954611,-2.81912849,0.301185652,0.510899323
chr2_Ttll11,15,26,14,14,35,11,11,8,19.80151129,27.03312061,10.43448686,12.24771299,20.30091686,10.16956004,15.83568391,12.09159614,1.045910641,-1.872908781,0.027670413,0.071466484
chr15_Ttll12,411,556,1071,1018,1302,907,663,453,534.1862494,578.8665325,805.8713254,888.2813191,727.8640803,847.9473992,967.7137829,668.4969711,-0.605737935,3.535350022,0.026659835,0.069245301
chr7_Ttll13,4,23,39,22,41,36,29,29,5.939860841,23.82753624,29.70933579,18.99992787,22.26993564,33.75345467,42.4311642,42.74120113,-0.673897437,-1.175995886,0.105553071,0.21956403
chr17_Ttll2,0,6,8,8,10,2,2,5,0.192364696,6.196298011,5.94637408,6.997624715,5.976225058,1.807670284,3.261994798,7.043410837,-0.890931009,-3.276632837,0.226634362,0.410389656
chr6_Ttll3,3137,2072,5780,5448,3739,2117,842,688,4074.395675,2157.464544,4349.994448,4753.441987,2091.828686,1978.981466,1229.884649,1014.114215,-0.546981997,5.380116109,0.041543915,0.100765034
chr1_Ttll4,267,343,731,476,777,359,236,313,346.9849626,357.1140811,550.6406669,415.0560163,435.4314831,335.4813174,345.7923403,460.1617595,-0.455990245,2.648977248,0.100658892,0.210928171
chr12_Ttll5,230,260,351,294,723,477,346,330,298.6574255,270.7320824,264.1993887,256.4786597,404.1312983,445.9481878,505.554753,486.2616923,0.128325093,2.497166134,0.652480769,0.895029373
chr11_Ttll6,0,0,0,0,0,0,0,2,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0.122176426,2.721424077,0,-4.923557321,1,1
chr3_Ttll7,21,44,29,23,36,14,14,18,27.86610586,45.733269,21.8731512,20.02101775,20.64981124,13.00094306,20.81327532,26.21302826,0.816434138,-1.327355632,0.042026131,0.101766887
chr15_Ttll8,5,20,2,2,12,9,8,2,7.11117239,20.73193623,1.467886858,1.741792583,6.510670376,8.435393938,11.05911345,3.537942952,3.046051068,-2.832345589,3.62E-05,0.000190981
chr2_Ttll9,0,2,80,92,4,5,0,2,0.068482259,2.067468923,59.81897804,80.46143406,1.951806928,4.715942307,0.122176426,2.721424077,-5.787050223,-1.505995166,3.11E-21,9.13E-20
chr2_Ttn,35,12,373,265,82,25,2,2,44.20829621,12.63613045,281.0325564,231.0391282,47.07932644,23.19351683,2.961031986,2.981492451,-3.188842693,0.413000107,1.90E-20,5.23E-19
chr4_Ttpa,24684,21289,23055,21851,35164,30153,12986,14412,32070.07532,22165.41361,17351.58534,19065.03349,19670.44935,28187.78376,18978.00698,21228.78597,0.574620688,8.423332699,0.031611143,0.080051152
chr2_Ttpal,1051,1226,1422,1164,1922,1264,607,706,1365.399237,1276.488145,1070.305735,1015.529368,1074.880573,1181.651099,887.6107674,1039.453915,0.3407732,4.099930647,0.207224316,0.380847887
chr18_Ttr,186506,166148,74137,82754,865057,619437,521496,485292,242318.6141,172987.1302,55796.90338,72202.94,483933.3749,579061.9063,762108.1617,714844.2147,1.698030075,12.53192997,5.47E-10,5.98E-09
chr7_Ttyh1,167,177,128,101,187,79,44,69,216.6879481,184.3307031,96.44228947,88.0464548,105.4602463,73.71879801,65.32747182,100.5851982,1.117368208,0.854323444,0.000169803,0.000780293
chr11_Ttyh2,1485,2100,2591,2488,7036,4951,3504,3317,1929.689988,2186.406677,1949.84083,2170.864578,3935.560272,4628.364222,5120.586039,4886.202032,-0.001518349,5.686521389,0.996208616,1
chr5_Ttyh3,901,1656,6531,6032,2748,1216,406,320,1171.448902,1724.051915,4915.252129,5262.961748,1538.23482,1136.597991,592.6266695,472.130933,-1.813154414,5.017406436,4.97E-11,6.12E-10
chr7_Tub,2,10,4,2,8,2,0,4,2.989931972,10.35413354,3.070148756,1.694560425,4.732592912,1.822345376,0.235837529,5.410641033,1.459513989,-3.51582338,0.121175869,0.247006937
chr15_Tuba1a,7341,7506,14358,15034,9970,5600,6994,5232,9537.433282,7815.026211,10805.82842,13117.30882,5577.62945,5234.954048,10220.02339,7707.816643,-0.463285117,7.07156512,0.083078526,0.179563413
chr15_Tuba1b,10553,12008,29302,31119,23079,11415,10339,8500,13710.88688,12502.30758,22053.03543,27151.45409,12911.54157,10670.87057,15108.693,12521.33296,-0.90849703,7.926429573,0.000722046,0.002880133
chr15_Tuba1c,11517,12620,19678,20100,20361,11885,12952,9959,14963.28726,13139.51001,14809.83777,17537.36052,11390.48368,11110.31316,18927.07005,14670.68676,-0.202933827,7.806593321,0.446792375,0.697321044
chr6_Tuba3a,0,2,4,5,4,0,0,0,0.068482259,2.067468923,2.909893341,4.396236063,2.47586178,0,1.39E-17,1.39E-17,-1.565874622,-4.157814341,0.124145928,0.25178562
chr6_Tuba3b,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr1_Tuba4a,5409,6151,2522,2544,12040,8913,15238,12901,7027.504785,6404.220278,1897.823715,2219.77082,6734.761878,8332.144216,22268.13676,19003.98875,1.705730335,7.148432629,5.21E-10,5.71E-09
chr6_Tuba8,450,406,347,391,381,200,99,171,584.009188,422.8038017,260.7060355,341.3708527,213.482642,186.902881,146.1632031,250.2986966,0.741203443,2.215027892,0.007664024,0.023417648
chr13_Tubal3,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr2_Tubb1,4,38,9,14,29,32,12,10,6.26634986,39.37242801,6.489931988,12.3589406,15.31455627,30.06250582,17.40111402,14.93929878,1.31891898,-1.729278515,0.008400392,0.025430276
chr13_Tubb2a,1281,1536,3156,3017,6120,3649,16479,13845,1664.287669,1599.24047,2375.081574,2632.41206,3423.652152,3411.149387,24081.69355,20394.5437,-0.617647268,6.837372069,0.021875679,0.058236645
chr13_Tubb2b,466,607,1381,1352,1895,1071,6538,5376,605.5682545,631.9766081,1039.132706,1179.723746,1060.253699,1001.159643,9553.95636,7919.622435,-0.842102252,5.461654799,0.002044416,0.007265106
chr8_Tubb3,28,51,91,107,15,12,2,4,36.86093996,53.03733527,68.05596994,93.57246663,8.099564639,11.25540323,3.169479159,5.688363564,-0.836795989,-0.770002509,0.011881741,0.034389923
chr17_Tubb4a,26,51,274,216,52,37,14,4,34.33787162,53.02564331,206.3441141,188.3746497,28.74431011,34.63220817,19.50567349,6.7692745,-2.165611668,0.231272494,1.29E-11,1.69E-10
chr2_Tubb4b,5129,5049,6833,6796,11220,7477,11396,7888,6663.391364,5256.901238,5142.413788,5929.62034,6276.361387,6989.692163,16652.78661,11620.40086,0.106453774,6.953423079,0.69034256,0.934703135
chr17_Tubb5,4700,5453,27976,29278,10704,5275,4351,3832,6106.375636,5677.48306,21055.07977,25545.1711,5988.675179,4931.077,6358.136143,5645.051772,-1.9835196,7.287667942,7.23E-13,1.09E-11
